iris_id,DEPCOM,NOM_COM,IRIS,NOM_IRIS,TYP_IRIS,supkm2,denskm2,pop_2016.x,Agglo,revenus,bpe_index,evol_15_24,X15_24_2016,X15_24_2017,TC_2015,TC_2016.x,TC_2017,cadr_2015,cadr_2016,cadr_2017,cdi_2015,cdi_2016,cdi_2017,CL,SC,t_actifs_2006.x,t_chom_2006.x,empl_2006.x,ouvrier_2006.x,TP_2006.x,Int_2006.x,app_stage_2006.x,cdd_2006.x,rev_2006.x,HLM_2006.x,no_transp_2006.x,walk_2006.x,moto_2006.x,voit_2006.x,TC_2006.x,HH_2006.x,HH_moins_2ans_2006.x,HH_2_4ans_2006.x,HH_5_9ans_2006.x,HH_plus_10ans_2006.x,HH_with_park_2006.x,HH_with_voit_2006.x,HH_1voit_2006.x,HH_2voit_2006.x,pop_2006.x,tx_chom_2006,tx_empl_2006,tx_ouvr_2006,tx_TP_2006,tx_empl_prec_2006,tx_HLM_2006,tx_no_transp_2006,tx_walk_2006,tx_moto_2006,tx_voit_2006,tx_TC_2006,tx_HH_moins2ans_2006,tx_HH_2_4ans_2006,tx_HH_5_9ans_2006,tx_HH_plus10ans_2006,tx_HH_with_park_2006,tx_HH_with_voit_2006,tx_HH_1voit_2006,tx_HH_2voit_2006,t_actifs_2016.x,t_chom_2016.x,empl_2016.x,ouvrier_2016.x,TP_2016.x,Int_2016.x,app_stage_2016.x,CDD_2016.x,rev_2016.x,HLM_2016.x,no_transp_2016.x,walk_2016.x,moto_2016.x,voit_2016.x,TC_2016.y,HH_2016.x,HH_moins_2ans_2016.x,HH_2_4ans_2016.x,HH_5_9ans_2016.x,HH_plus_10ans_2016.x,HH_with_park_2016.x,HH_with_voit_2016.x,HH_1voit_2016.x,HH_2voit_2016.x,pop_2016.y,tx_chom_2016,tx_empl_2016,tx_ouvr_2016,tx_TP_2016,tx_empl_prec_2016,tx_HLM_2016,tx_no_transp_2016,tx_walk_2016,tx_moto_2016,tx_voit_2016,tx_TC_2016,tx_HH_moins2ans_2016,tx_HH_2_4ans_2016,tx_HH_5_9ans_2016,tx_HH_plus10ans_2016,tx_HH_with_park_2016,tx_HH_with_voit_2016,tx_HH_1voit_2016,tx_HH_2voit_2016,t_actifs_2006.y,t_chom_2006.y,empl_2006.y,ouvrier_2006.y,TP_2006.y,Int_2006.y,app_stage_2006.y,cdd_2006.y,rev_2006.y,HLM_2006.y,no_transp_2006.y,walk_2006.y,moto_2006.y,voit_2006.y,TC_2006.y,HH_2006.y,HH_moins_2ans_2006.y,HH_2_4ans_2006.y,HH_5_9ans_2006.y,HH_plus_10ans_2006.y,HH_with_park_2006.y,HH_with_voit_2006.y,HH_1voit_2006.y,HH_2voit_2006.y,pop_2006.y,t_actifs_2016.y,t_chom_2016.y,empl_2016.y,ouvrier_2016.y,TP_2016.y,Int_2016.y,app_stage_2016.y,CDD_2016.y,rev_2016.y,HLM_2016.y,no_transp_2016.y,walk_2016.y,moto_2016.y,voit_2016.y,TC_2016,HH_2016.y,HH_moins_2ans_2016.y,HH_2_4ans_2016.y,HH_5_9ans_2016.y,HH_plus_10ans_2016.y,HH_with_park_2016.y,HH_with_voit_2016.y,HH_1voit_2016.y,HH_2voit_2016.y,pop_2016,TE_pop,TE_actifs,TE_revenus,TE_chom,TE_empl,TE_ouvr,TE_TP,TE_HLM,TE_no_transp,TE_walk,TE_moto,TE_voit,TE_TC,TE_HH_moins2ans,TE_HH_2_4ans,TE_HH_5_9ans,TE_HH_plus10ans,TE_HH_with_park,TE_HH_with_voit,TE_HH_1voit,TE_HH_2voit,TE_empl_prec,T_pop_0_2_2006,T_pop_3_5_2006,T_pop_6_10_2006,T_pop_11_17_2006,T_pop_18_24_2006,T_pop_25_39_2006,T_pop_40_54_2006,T_pop_55_64_2006,T_pop_65_79_2006,T_pop_80plus_2006,T_pop_0_2_2016,T_pop_3_5_2016,T_pop_6_10_2016,T_pop_11_17_2016,T_pop_18_24_2016,T_pop_25_39_2016,T_pop_40_54_2016,T_pop_55_64_2016,T_pop_65_79_2016,T_pop_80plus_2016,DNB_2006,BEP_2006,BAC_2006,Etude_sup_2006,DNB_2016,BEP_2016,BAC_2016,Etude_sup_2016,TE_DNB,TE_BEP,TE_BAC,TE_Etud_sup,TE_pop_0_2,TE_pop_3_5,TE_pop_6_10,TE_pop_11_17,TE_pop_18_24,TE_pop_25_39,TE_pop_40_54,TE_pop_55_64,TE_pop_65_79,TE_pop_80plus,ds_btp,ipondi_crs
060882401,6088,Nice,2401,France-Negresco,H,0.2,"8,370,341",1674,NCA,17460,4,"-15,921","-4,073","-21,393","6,069",-0.189,"-21,511","-2,184",-2,"1,948","-1,838","-6,197","-11,835",1,3,"8,075,895","1,137,569","2,355,866","1,062,144","1,038,614","69,412","211,941","477,599",15082,"103,548","645,867","225,589","581,684","2,555,786","1,275,152","12,436,959","2,050,327","3,139,351","2,565,699","4,681,583","3,471,634","6,321,262","5,487,945","833,317","22,974,387","14,086","291,716","13,152","128,607","93,977",0.4507,"79,975","279,336","72,027","316,471","157,896","253,882","388,731","317,698","579,698","429,876","782,732","679,546","103,186","6,645,959","1,314,687","2,338,046","576,884","1,459,937","154,498","211,941","708,638",17460,"29,224","633,117","2,594,369","410,892","1,121,031","1,005,384","10,630,954","2,240,802","2,286,703","2,170,402","3,933,047","2,698,361","4,031,681","342,083","610,851","16,740,683","197,817",35.18,"86,802","219,673","161,764",0.1746,"95,263","390,368","61,826","168,679","151,278","337,168","344,074","326,575","591,795","406,015","606,637","514,723","91,913","8,075,895","1,137,569","2,355,866","1,062,144","1,038,614","69,412","211,941","477,599",15082,"103,548","645,867","225,589","581,684","2,555,786","1,275,152","12,436,959","2,050,327","3,139,351","2,565,699","4,681,583","3,471,634","6,321,262","5,487,945","833,317","22,974,387","6,645,959","1,314,687","2,338,046","576,884","1,459,937","154,498","211,941","708,638",17460,"29,224","633,117","2,594,369","410,892","1,121,031","1,005,384","10,630,954","2,240,802","2,286,703","2,170,402","3,933,047","2,698,361","4,031,681","342,083","610,851","16,740,683","-271,333","-177,062","157,671","155,699",-0.7564,"-456,868","405,659","-71,777","-19,741","150,042","-293,618","-561,375","-211,557",9.29,-27.16,"-15,407","-15,989","-22,274","-362,203","-376,665","-266,964",10650.77,"708,205","807,214","626,361","1,723,413","1,939,031","4,306,778","3,370,562","2,951,759","4,083,887","2,457,176","297,739","438,817","570,044","652,892","1,904,595","2,751,459","2,971,604","1,870,056","2,710,856","257,262","7,229,144","1,423,937","3,024,835","5,452,254","3,661,011","1,635,623","2,665,185","5,138,184","-493,576","148,663","-118,899","-57,604","-579,586","-456,381","-89,912","-621,164","-17,759","-361,133","-118,365","-366,461","-336,207","46,982",1295,0.971
060882304,6088,Nice,2304,Thiers-Durante,H,0.114,22310.48,2543,NCA,17824,4,"-14,448","7,452","-3,755",-6.35,-2.22,1.96,"-27,343",-3,"12,132","-15,435","3,694","6,091",1,5,"9,249,766","1,792,159","3,206,502","171,863","1,107,801","183,398","146,518","723,806",13549.5,"38,325","406,126","2,578,108","563,838","2,623,316","1,513,915","13,264,834","2,276,303","2,649,392","3,261,937","5,077,201","3,342,119","6,570,078","5,592,671","977,406","23,882,584","193,752","346,658","185,802","119,765","113,919",0.1605,"43,907","278,721","60,957","283,609","163,671","246,093","286,428","352,651","548,901","361,319","710,297","604,628","105,668","11,279,925","1,996,656","4,157,883","1,665,541","2,055,355","136,956","146,518","1,179,708",17824,"1,613,311","319,019","3,140,966","755,032","2,235,589","3,246,055","13,492,989","2,521,098","3,925,381","2,286,888","4,759,622","3,924,854","6,278,434","5,670,678","607,755","25,433,947","17,701","368,609","147,655","182,214","129,716","63,431","28,282","278,456","66,936","198,192","287,773","223,503","347,997","20,274","421,955","34,795","556,602","502,723","53,879","9,249,766","1,792,159","3,206,502","171,863","1,107,801","183,398","146,518","723,806",13549.5,"38,325","406,126","2,578,108","563,838","2,623,316","1,513,915","13,264,834","2,276,303","2,649,392","3,261,937","5,077,201","3,342,119","6,570,078","5,592,671","977,406","23,882,584","11,279,925","1,996,656","4,157,883","1,665,541","2,055,355","136,956","146,518","1,179,708",17824,"1,613,311","319,019","3,140,966","755,032","2,235,589","3,246,055","13,492,989","2,521,098","3,925,381","2,286,888","4,759,622","3,924,854","6,278,434","5,670,678","607,755","25,433,947","64,958","219,482","315,473","114,106","296,704","-3,089","855,347","41,095,896","-214,483","218,322","339,093",-14.78,"1,144,146","10,754","481,616","-298,917","-6,255","174,361","-4,439","13,948","-378,196","145,318,198","641,211","760,463","793,958","1,569,022","2,145,505","3,501,314","4,260,734","3,276,883","4,193,271","2,740,221","93,818","812,214","1,039,658","1,358,961","2,279,391","4,977,103","4,824,797","254,566","3,997,416","2,660,567","6,898,846","2,918,075","3,877,181","465,186","5,676,501","2,669,845","4,331,072","6,570,123","-177,181","-85,066","117,067","412,365","463,137","68,051","309,461","-13,388","62,403","421,496","132,386","-223,146","-46,707","-29,069","1,833,333","10,373"
060882303,6088,Nice,2303,Clemenceau,H,0.063,35482.08,2235,NCA,19418,3,"12,969","-18,982",-11.44,"4,657","3,248","-10,377","-5,124",-8,"4,645","-3,303",-0.682,"2,246",1,5,"8,703,953","1,098,869","2,997,404","1,493,351","1,388,514","31,241","176,577","795,235",16436,0,"662,987","2,725,969","52,593","2,374,883","1,557,547","12,599,139","1,938,658","2,638,887","3,026,177","4,995,417","2,562,912","566,637","4,929,329","737,041","22,502,409","126,249","344,373","171,572","159,527","147,545",0,"76,171","313,187","60,424","272,851","178,947","222,733","303,183","347,678","573,925","294,454","651,011","566,332","84,679","9,730,365","2,190,025","3,032,926",113.69,"1,671,837","88,935","176,577","870,523",19418,"39,656","60,494","1,870,663","447,033","1,989,494","2,824,332","1,235,448","2,185,698","2,965,982","2,433,268","4,769,532","2,075,896","5,142,713","4,637,415","505,298","2,235,371","225,071","311,697","11,684","171,816","116,752",0.1774,"6,217","19,225","45,942","204,462","29,026","224,626","304,817","25,007","49,017","213,342","528,522","476,592","5,193","8,703,953","1,098,869","2,997,404","1,493,351","1,388,514","31,241","176,577","795,235",16436,0,"662,987","2,725,969","52,593","2,374,883","1,557,547","12,599,139","1,938,658","2,638,887","3,026,177","4,995,417","2,562,912","566,637","4,929,329","737,041","22,502,409","9,730,365","2,190,025","3,032,926",113.69,"1,671,837","88,935","176,577","870,523",19418,"39,656","60,494","1,870,663","447,033","1,989,494","2,824,332","1,235,448","2,185,698","2,965,982","2,433,268","4,769,532","2,075,896","5,142,713","4,637,415","505,298","2,235,371",-0.6608,"117,925","181,431","992,982","11,851","-238,692","204,047",0,"-87,555","-313,762","-150,014","-162,277","813,321","127,428","123,952","-195,927","-45,218","-190,025","-92,415","-5,922","-314,424","112,603,539","1,016,929","563,543","989,756","1,264,966","1,900,238","4,493,372","3,226,275","2,134,695","4,221,715","2,690,919","772,548","818,823","862,681","1,519,257","1,627,615","4,150,545","4,904,456","2,197,387","3,234,828","2,265,568","7,885,366","2,476,037","2,885,797","4,030,504","4,651,988","2,054,496","3,096,993","6,941,126","-410,048","-170,248","73,185","722,148","-240,313","452,991","-12,839","201,025","-143,468","-76,296","520,161","29,368","-233,764","-158,069","2,142,857",11.58
060882302,6088,Nice,2302,Rossini,H,0.064,"27,107,342",1735,NCA,21616,4,"-19,763","-15,196","8,737","-19,917","10,743","-9,393","-8,728",-5,"-16,303","-19,122",-0.896,2.68,2,5,"740,034","1,029,627","1,681,992","815,669","1,015,368","74,006","96,614","691,498",18464,"60,716","542,729","2,137,231","393,405","1,943,523","1,387,692","12,092,104","2,120,711","2,499,288","3,092,135","4,379,969","2,327,327","5,390,572","4,631,682","75,889","19,173,447","139,132","227,286","11,022","137,206","116,497",0.3167,"73,338","288,802","5,316","262,626","187,517","286,569","337,726","417,837","591,861","314,489","728,422","625,874","102,548","6,552,613","1,123,285","1,829,698","699,626","125,516","153,655","96,614","395,735",21616,0.975,"417,258","1,622,388","802,493","1,353,276","154,304","10,089,707","1,830,441","213,636","1,575,685","4,547,221","2,589,643","518,898","4,460,518","728,462","17,348,699","171,425","279,232","10,677","191,551","98,587",0.0562,"63,678","247,594","122,469","206,525","235,485","279,345","326,032","240,467","693,955","395,208","791,895","680,724","111,171","740,034","1,029,627","1,681,992","815,669","1,015,368","74,006","96,614","691,498",18464,"60,716","542,729","2,137,231","393,405","1,943,523","1,387,692","12,092,104","2,120,711","2,499,288","3,092,135","4,379,969","2,327,327","5,390,572","4,631,682","75,889","19,173,447","6,552,613","1,123,285","1,829,698","699,626","125,516","153,655","96,614","395,735",21616,0.975,"417,258","1,622,388","802,493","1,353,276","154,304","10,089,707","1,830,441","213,636","1,575,685","4,547,221","2,589,643","518,898","4,460,518","728,462","17,348,699","-95,171","-114,552","170,711","90,962","87,816","-142,267","236,163","-83,941","-231,186","-240,892","1,039,866","-303,699","111,947","-136,874","-145,213","-490,422","38,186","112,711","-37,397","-36,955","-40,095","63,600,377","394,397","440,584","236,615","1,141,417","989,285","3,794,053","2,925,519","2,579,496","3,861,072","281,101","629,813","382,038","592,637","806,265","1,008,915","2,753,763","285,501","1,987,709","3,792,086","2,540,465","5,307,878","1,829,512","4,016,636","4,495,696","3,381,344","1,881,053","222,226","6,487,994","-362,957","28,172","-446,736","443,157","596,901","-132,884","1,504,648","-293,628","19,842","-27,419","-24,101","-22,942","-17,867","-96,245",1718.75,"2,934"
060882301,6088,Nice,2301,Musiciens,H,0.103,"12,408,381",1278,NCA,25146,4,"-13,392",-13.45,"-22,561","-1,097","18,229","26,118","-19,037",-13,0.24,"-14,588",0.385,"9,604",2,6,"7,361,094","595,878","2,251,305","364,547","1,117,567","134,327","41,627","55,087",21235,0,"466,161","179,502","613,286","2,699,691","1,430,667","9,546,656","1,088,472","2,136,031","2,406,269","3,915,883","2,824,851","5,363,015","4,563,582","799,433","17,705,385","8,095","305,838","49,523","151,821","98,739",0,"63,328","243,852","83,314","366,751","194,355","147,868","290,179","32,689","53,197","383,754","728,562","61,996","108,603","4,590,055","864,659","1,185,479","515,102","851,566","60,099","41,627","253,924",25146,"171,014","275,162","1,302,178","519,656","1,074,886","859,697","749,343","1,072,212","133,387","138,763","3,699,718","2,319,884","3,675,914","3,220,695","455,219","12,780,632","188,377","258,271","112,221","185,524","77,483","13,381","59,947","283,695","113,213","234,177","187,296","233,595",29.06,"302,312","806,029","505,415","800,843","701,668","99,175","7,361,094","595,878","2,251,305","364,547","1,117,567","134,327","41,627","55,087",21235,0,"466,161","179,502","613,286","2,699,691","1,430,667","9,546,656","1,088,472","2,136,031","2,406,269","3,915,883","2,824,851","5,363,015","4,563,582","799,433","17,705,385","4,590,055","864,659","1,185,479","515,102","851,566","60,099","41,627","253,924",25146,"171,014","275,162","1,302,178","519,656","1,074,886","859,697","749,343","1,072,212","133,387","138,763","3,699,718","2,319,884","3,675,914","3,220,695","455,219","12,780,632","-27,815","-376,444","184,177","451,067","-473,426","412,993","-238,018",0,"-409,728","-274,561","-152,669","-601,848","-399,093","-14,938","-375,538","-423,327","-55,202","-178,759","-314,581","-294,262","-430,572","34,565,094","52,897","345,871","360,793","848,891","2,096,894","273,475","310,592","2,412,118","3,421,705","1,849,474","369,682","153,841","517,051","548,031","796,319","2,012,209","1,542,142","1,768,876","3,576,396","1,496,085","3,342,012","128,676","3,520,751","5,495,394","258,298","1,595,039","2,451,242","4,061,259","-227,118","239,578","-303,773","-26,097","-301,128","-555,207","433,099","-354,416","-620,239","-264,207","-503,483","-266,671","45,209","-191,076","1,485,437",0
060882203,6088,Nice,2203,Jean Medecin,H,0.272,"10,531,086",2864,NCA,20880,4,"-2,785","-15,146",9.2,"-6,865","-4,356","5,393","1,005",5,"-1,946","-6,073","1,617","2,926",1,12,"13,527,937","2,224,297","4,597,034","1,252,395","2,019,465","288,559","285,939","914,871",17082,"139,353",53.92,"4,881,144","813,525","312,431","225,049","1,887,754","4,568,854","4,489,967","3,232,353","6,586,365","553,581","931,455","8,044,159","1,270,392","33,937,824","164,422","339,818","92,578","149,281","110,096",0.4106,"39,858","36,082","60,137","230,952","166,359","337,735","331,903","238,939","486,871","409,213","688,542","594,633","93,909","11,691,635","149,492","2,623,038","1,413,253","1,991,745","64,904","285,939","1,005,652",20880,"1,068,842","665,504","3,182,742","823,403","2,430,415","3,478,298","16,243,692","3,243,174","3,659,844","2,890,977","6,449,697","3,918,851","8,319,696","7,318,721","1,000,975","28,644,554","127,862","224,352","120,877","170,356","116,023","37,314","56,921","272,224","70,427","207,876","297,503","277,393","313,031","247,269","551,651","335,184","711,594","625,979","85,615","13,527,937","2,224,297","4,597,034","1,252,395","2,019,465","288,559","285,939","914,871",17082,"139,353",53.92,"4,881,144","813,525","312,431","225,049","1,887,754","4,568,854","4,489,967","3,232,353","6,586,365","553,581","931,455","8,044,159","1,270,392","33,937,824","11,691,635","149,492","2,623,038","1,413,253","1,991,745","64,904","285,939","1,005,652",20880,"1,068,842","665,504","3,182,742","823,403","2,430,415","3,478,298","16,243,692","3,243,174","3,659,844","2,890,977","6,449,697","3,918,851","8,319,696","7,318,721","1,000,975","28,644,554","-15,597","-135,742","222,339","-327,913","-429,406","128,441","-13,727","6,670,017","234,243","-347,952","12,142","-222,095","545,574","-290,156","-184,884","-105,612","-2,075","-292,091","-106,806","-90,182","-212,074","134,649,531","729,575","703,546",105.66,"231,783","3,312,586","6,095,105","6,752,946","3,850,988","5,788,925","3,329,723","810,728","58,741","1,054,741","2,163,504","2,231,508","519,307","5,949,824","2,672,489","4,899,453","3,081,828","9,199,732","3,175,261","5,028,526","8,715,947","4,497,825","2,641,338","4,185,727","10,039,093","-511,092","-168,151","-167,604","151,808","111,233","-165,072",-0.176,"-66,582","-326,355","-147,993","-118,929","-306,025","-153,651","-74,449","1,253,676",6.48
060882202,6088,Nice,2202,Notre-Dame,H,0.129,"18,982,917",2449,NCA,17528,4,"-4,329","5,019","-9,854",4.31,"14,095","1,906","17,013",11,"-11,395",-1.14,"3,019",-4.43,1,7,"10,865,093","1,486,437","3,429,473","168,212","1,678,545","1,162","423,012","970,035",11767,"1,099,598","855,689","3,516,594","603,387","2,962,303",182.23,"13,900,225","1,901,905","3,778,222","3,594,046","4,626,053","2,405,386","5,961,924","5,114,347","847,577","2,682,972","136,809","315,641","154,819","15,449","129,283","40,984","78,756","32,366","55,534","272,644","167,721","175,047","347,739","330,788","425,772","221,387","548,723","470,714","78,009","11,376,284","2,273,229","3,056,742","1,578,336","202,316","174,416","423,012","1,142,192",17528,"51,355","490,577","2,887,416","895,271","2,284,678","2,831,949","13,774,479","2,890,276","3,200,654","2,631,671","5,051,879","2,773,905","5,717,543","511,274","604,803","24,487,962","199,822","268,694","138,739","17,784","152,916",0.2097,"43,123","25,381","78,696","200,828","248,934","254,062","281,344","23,133","444,071","243,832","502,584","449,421","53,163","10,865,093","1,486,437","3,429,473","168,212","1,678,545","1,162","423,012","970,035",11767,"1,099,598","855,689","3,516,594","603,387","2,962,303",182.23,"13,900,225","1,901,905","3,778,222","3,594,046","4,626,053","2,405,386","5,961,924","5,114,347","847,577","2,682,972","11,376,284","2,273,229","3,056,742","1,578,336","202,316","174,416","423,012","1,142,192",17528,"51,355","490,577","2,887,416","895,271","2,284,678","2,831,949","13,774,479","2,890,276","3,200,654","2,631,671","5,051,879","2,773,905","5,717,543","511,274","604,803","24,487,962","-87,282","47,049","48,959","529,314","-108,685","-61,698","205,306","-953,297","-426,688","-178,917","483,743","-228,749","554,052","519,675","-152,868","-267,769","92,049","153,206","-4,099",-0.0314,"-286,434","172,961,987","542,399","637,978","208,986","2,025,307","261,616","5,474,783","4,878,239","2,643,377","3,135,118",278.65,"757,437","725,241","1,008,901","1,644,361","332,902","4,886,272","4,300,989","2,843,287","3,258,994","1,733,459","6,569,287","1,808,331","397,125","7,112,962","3,958,549","250,813","3,179,324","7,762,643","-397,416","386,987","-199,415","91,338","396,457","136,782","-51,724","-188,093","272,483","-107,495","-118,332","75,627","39,512","-377,908","1,906,977","14,188"
060882201,6088,Nice,2201,LIBERTI-ALBERT 1er,H,0.239,"5,119,156",1223,NCA,22302,4,"-1,559","-8,437","-11,049","5,209",-8.76,"-8,719","10,364",-10,"-5,044","-4,746",4.29,"-12,045",2,7,"7,469,916","943,837","247,376","833,569","1,398,751","71,216","82,331","740,229",17874,0,"480,637","2,356,074","475,134","1,879,936","1,673,781","10,945,224","2,189,105","2,102,974","2,481,829","4,171,316","3,281,403","5,529,008","4,923,277","605,731","18,312,337","126,352","331,163","11,159","187,251","11,965",0,"64,343","315,408","63,606","251,668","22,407","293,056","281,526","332,243","558,415","439,282","74,017","659,081","81,089","5,305,462","714,414","1,224,899","465,284","718,675","83,399","82,331","438,913",22302,"83,399","465,005","1,461,423","493,613","1,018,742","1,401,393","8,038,452","1,556,447","2,064,415","1,317,534","3,100,056","2,079,962","3,091,463","2,820,073","271,391","12,234,782","134,656","230,875","87,699","13,546","113,966",0.6817,"87,646","275,456","93,039","192,018","264,142","293,367","389,111","248,335","584,314","392,042","582,695","531,541","51,153","7,469,916","943,837","247,376","833,569","1,398,751","71,216","82,331","740,229",17874,0,"480,637","2,356,074","475,134","1,879,936","1,673,781","10,945,224","2,189,105","2,102,974","2,481,829","4,171,316","3,281,403","5,529,008","4,923,277","605,731","18,312,337","5,305,462","714,414","1,224,899","465,284","718,675","83,399","82,331","438,913",22302,"83,399","465,005","1,461,423","493,613","1,018,742","1,401,393","8,038,452","1,556,447","2,064,415","1,317,534","3,100,056","2,079,962","3,091,463","2,820,073","271,391","12,234,782","-331,883","-289,756","247,734","-243,075","-504,843","-441,817","-486,202",0,"-32,524","-379,721","38,894","-458,097","-162,738","-289,003","-18,335","-469,128","-256,816","-366,136","-440,865","-427,196","-551,962","59,464,377","392,831","398,069","519,508","879,786","1,730,853","3,596,035","2,365,321","2,363,804","3,665,722","2,400,409","111,333","274,761","246,736","409,404","1,439,355","2,426,387","2,249,816","1,226,707","2,129,735","1,720,548","5,463,947","1,535,001","3,156,078","4,679,676","274,482","1,278,396","1,700,037","4,143,328","-497,649","-167,169","-461,345","-114,612","-716,589","-309,764","-525,058","-534,655","-168,413","-325,261","-48,833","-481,045","-419,013","-283,227","1,046,025","2,753"
060882104,6088,Nice,2104,Madeleine,H,0.228,"6,405,843",1461,NCA,18244,4,"-3,807",0.743,"1,939","-14,407","1,045","8,203","-4,149",-13,"-28,013","-3,017","-6,864","-2,212",1,0,"6,904,763","860,554","2,641,527","1,728,582","1,152,147",0,"156,283","674,902",16007.5,"500,326","138,224","628,499","584,387","2,866,096","1,777,003","8,619,412","133,593","2,043,421","1,789,438","3,450,623","3,915,491","5,163,394","4,023,375","114,002","15,842,974","124,632","382,566","250,346","166,863","120,378","3,158","20,019","91,024","84,635","41,509","257,359","19,348","295,944","25,916","499,745","567,071","747,802","582,696","165,106","6,422,221","1,365,857","2,126,042","153,317","985,567","112,667","156,283",44.77,18244,0,"62,309","37,454","655,352","2,280,347","1,785,383","8,212,525","1,720,097","2,230,045","1,004,015","3,258,368","4,360,037","4,797,467","3,942,632","854,836","14,605,321","212,677","331,045","238,729","153,462","111,589",0,0.9702,"58,319","102,044","355,071","278,001","267,835","347,239","156,334","507,359","678,899","747,011","613,905","133,106","6,904,763","860,554","2,641,527","1,728,582","1,152,147",0,"156,283","674,902",16007.5,"500,326","138,224","628,499","584,387","2,866,096","1,777,003","8,619,412","133,593","2,043,421","1,789,438","3,450,623","3,915,491","5,163,394","4,023,375","114,002","15,842,974","6,422,221","1,365,857","2,126,042","153,317","985,567","112,667","156,283",44.77,18244,0,"62,309","37,454","655,352","2,280,347","1,785,383","8,212,525","1,720,097","2,230,045","1,004,015","3,258,368","4,360,037","4,797,467","3,942,632","854,836","14,605,321","-7,812","-69,886","139,716","587,184","-195,147","-113,047","-144,582",-100,"-549,215","-404,073","121,434","-204,372",0.4716,"287,565","91,329","-438,922","-55,716","113,535","-70,869","-20,069","-250,157","70,664,968","371,267","274,402","413,159","961,767","2,255,913","2,666,947","2,853,565","1,782,398","3,109,446","115,411","403,296","276,858","74,529","71,295","2,236,647","2,751,219","2,486,458","1,660,122","2,366,413","966,068","6,620,373","2,161,759","160,057","1,431,197","4,391,271","1,920,634","1,554,201","2,501,491","-336,703","-111,541","-2,897","747,831","86,269",0.8949,"803,882","-258,709",-0.854,"31,599","-128,649","-68,602","-23,896","-162,932",1500,"15,714"
060882103,6088,Nice,2103,La Bornala,H,0.316,"8,076,739",2552,NCA,13830,0,"-4,104","-11,507","-3,173","-2,923","-16,327","9,424","-8,259",-21,"21,812",-1.26,"-10,963","-3,758",3,0,"1,276,398","154,345","4,364,092","2,714,249","2,375,618","203,887","980,412","1,630,044",11715,"7,861,379","226,703","763,564","1,082,696","6,877,236","2,394,887","15,086,674","4,694,871","4,805,922","2,597,327","2,988,554","7,501,983","957,027","7,599,776","1,970,494","29,297,878","120,922","341,907","212,649","186,119","220,491","268,326","17,761","59,822","84,824",53.88,"187,629","367,822","376,522","203,489","23,414","587,746","749,787","595,408","154,379","1,230,066","2,451,406","5,096,163","242,836","1,569,648","319,966","980,412","996,744",13830,"8,270,508","331,587","484,472","1,009,851","6,924,482","1,972,419","1,300,617","376,225","3,008,101","2,195,958","4,039,861","6,032,527","7,963,531","5,884,685","2,078,846","25,522,495","199,291",41.43,"197,417","127,607","186,748","324,048","26,957","39,386","82,097","562,936","160,351","305,858","244,548","178,524","328,426","490,423","647,407","478,404","169,003","1,276,398","154,345","4,364,092","2,714,249","2,375,618","203,887","980,412","1,630,044",11715,"7,861,379","226,703","763,564","1,082,696","6,877,236","2,394,887","15,086,674","4,694,871","4,805,922","2,597,327","2,988,554","7,501,983","957,027","7,599,776","1,970,494","29,297,878","1,230,066","2,451,406","5,096,163","242,836","1,569,648","319,966","980,412","996,744",13830,"8,270,508","331,587","484,472","1,009,851","6,924,482","1,972,419","1,300,617","376,225","3,008,101","2,195,958","4,039,861","6,032,527","7,963,531","5,884,685","2,078,846","25,522,495","-128,862","-36,299","180,538","588,265","167,749","-105,329","-339,268","52,043","462,654","-365,511","-67,281",0.687,"-176,404","-198,647","-374,084","-154,532","351,778","-195,876","-167,889","-225,677","54,987","228,712,233","667,855","985,659","1,641,975","1,898,373","766,638","5,538,934","4,748,961","319,186","2,506,922","45,096","739,247","920,889","1,557,206","1,839,216","4,282,454","551,304","4,726,752","2,744,631","2,231,291","967,768","6,908,502","313,868","2,899,433","451,874","4,799,927","3,783,976","3,053,566","4,856,572","-305,215","205,595","5,316","74,762","106,897","-65,712","-51,626","-31,162","-441,398",-0.4675,-0.4677,"-140,115","-109,948","1,146,018","1,126,582","31,267"
